created_at,full_text,id_str,lang,sentiment_result,sentiment,score
2025-07-02 03:14:18+00:00,@itsTimWijaya Starup srimulat. Pakan ikan otomatis iot²an yg di alibaba aja banyak dan gk 8jt jg harganya. Yg lain buku catatan yg cuma niru money lover &amp; ditempelin kata umkm. Semuanya skilup atau apalah jd pinjol. Yang nasabah nya itu paling orang² yg gak lolos skrening bbri. Layak bangkrut,1940247634977202484,in,"{'label': 'negative', 'score': 0.9985594153404236}",negative,0.9985594153404236
2025-07-02 03:04:29+00:00,@zkFitr @KaminoFinance @xStocksFi @solana @BackedFi @krakenfx send me bbri,1940245161851985953,in,"{'label': 'neutral', 'score': 0.9794296026229858}",neutral,0.9794296026229858
2025-07-02 02:31:38+00:00, IHSG Terkoreksi di 3 - 6 bulan terakhir. Investor asing masih obral saham. #CTASaham #Trending #Saham #IDX #IHSG #BI #Trump #BBCA #BBRI #BMRI #TheFed #FOMC #BankIndonesia #Sukubunga #PerangIranIsrael #VIPCTASaham #Astrocyclectasaham #AItrading #trading #trader #HOTS https://t.co/QB1Va8XQMl,1940236894748779000,in,"{'label': 'neutral', 'score': 0.9119992256164551}",neutral,0.9119992256164551
2025-07-02 01:17:53+00:00,Saham BBRI Serok di Harga Segini #saham #infosaham #investasi https://t.co/A1HSIevidz,1940218334957773032,in,"{'label': 'neutral', 'score': 0.996283233165741}",neutral,0.996283233165741
2025-07-02 01:17:12+00:00,Asing Kabur? BBRI &amp; BBCA Diobral Cek Saham Lainnya! https://t.co/tQ9KTpMjtT,1940218165361086608,in,"{'label': 'neutral', 'score': 0.9768316149711609}",neutral,0.9768316149711609
2025-07-02 00:45:41+00:00,as a wuh i luh wuh,1940210234586497260,in,"{'label': 'positive', 'score': 0.697226881980896}",positive,0.697226881980896
2025-07-02 00:44:11+00:00,IHSG TECHNICAL VIEW (02/07) IHSG kemarin ditutup turun 0.18% disertai dengan net sell asing ~817 Miliar. Saham yang paling banyak dijual asing adalah BBRI BMRI ANTM BBCA dan BBNI.,1940209853580066990,in,"{'label': 'neutral', 'score': 0.990425169467926}",neutral,0.990425169467926
2025-07-01 22:28:13+00:00,@Saham_fess ka sama casenya kek aku tp bbri di avf 5rb an tp devidennya lumayan jd yawes lah,1940175640009089075,in,"{'label': 'positive', 'score': 0.8525155186653137}",positive,0.8525155186653137
2025-07-01 19:11:19+00:00,@Saham_fess BBRI BMRI BBNI Minus semua,1940126085875970328,in,"{'label': 'neutral', 'score': 0.9957411289215088}",neutral,0.9957411289215088
2025-07-01 16:30:31+00:00,$BBRI juga menjadi saham dengan foreign outflow terbesar hari ini. https://t.co/lHRxb4vXSO,1940085619105091664,in,"{'label': 'neutral', 'score': 0.9932209253311157}",neutral,0.9932209253311157
2025-07-01 16:30:30+00:00,$BBRI Wave Count BBRI juga sudah cukup oversold tetapi sentimen masih jelek. Laba bank only -15% YoY utk 5 bulan pertama tahun ini. Secara wave count BBRI bentar lagi selesai wave (v) nya sebelum ada pantulan. https://t.co/bgLEhWsNQc,1940085614378106943,in,"{'label': 'neutral', 'score': 0.9765380024909973}",neutral,0.9765380024909973
2025-07-01 15:19:02+00:00,Komisi Pemberantasan Korupsi (KPK) telah mengajukan pencegahan ke luar negeri terhadap 13 orang ke Ditjen Imigrasi untuk mengusut dugaan korupsi pengadaan mesin EDC Bank Rakyat Indonesia (BRI) atau BBRI. https://t.co/jhbAj07fab,1940067629970145707,in,"{'label': 'neutral', 'score': 0.9977059364318848}",neutral,0.9977059364318848
2025-07-01 14:44:29+00:00,@akbarrdandii Hai Sobat BRI terima kasih atas antusiasmenya terhadap program BRI. Kami sampaikan untuk program Promo Spesial Dekoruma berlaku dari tanggal 1 April 2025 - 31 Maret 2026. Untuk informasi lebih lanjut dapat diakses melalui situs web https://t.co/f2SsvAltbI Mohon selalu menjaga,1940058936326975946,in,"{'label': 'neutral', 'score': 0.9916660189628601}",neutral,0.9916660189628601
2025-07-01 14:31:34+00:00,@tempodotco Pantes BBRI ditinggal asing,1940055686903472369,in,"{'label': 'negative', 'score': 0.9918622970581055}",negative,0.9918622970581055
2025-07-01 14:19:13+00:00,@Rawonbening_ bbri sama bmri udah jadi ampas gini ya,1940052578030829651,in,"{'label': 'neutral', 'score': 0.8711254596710205}",neutral,0.8711254596710205
2025-07-01 14:19:02+00:00,@Saham_fess pasti kamu punya $BMRI di kepala 6 kan? Avg harga mu 6rb an. case ini mirip yg punya $BBRI di avg 5rb . Posisi floating Loss 20an % juga. Bersabar aja. Syg bnget klo mau CL hrusnya CL BMRI akhir Mei 2025 kmren ketika hrga di 5.550,1940052531377578193,in,"{'label': 'negative', 'score': 0.9673579335212708}",negative,0.9673579335212708
2025-07-01 13:59:06+00:00,Sell aja sakit sih tapi mending daripada nyimpen luka. Gw gini sama bbri n asii,1940047513685565854,in,"{'label': 'negative', 'score': 0.9970736503601074}",negative,0.9970736503601074
2025-07-01 13:21:38+00:00,Sobat BRI limit Kartu Kredit BRI kamu tuh bukan cuma buat belanja. Lewat BRImo bisa dicairin ke rekening Tabungan BRI kamu dan dibayar dengan mekanisme cicilan tetap. Cobain fitur Loan On App di BRImo sekarang. Cek di sini : https://t.co/GzwZVEd5E3 https://t.co/MyCiszQIB0,1940038086349734011,in,"{'label': 'neutral', 'score': 0.9914440512657166}",neutral,0.9914440512657166
2025-07-01 12:50:41+00:00,Pantes BBRI makin turun digeledah KPK ,1940030299024630205,in,"{'label': 'neutral', 'score': 0.9890106320381165}",neutral,0.9890106320381165
2025-07-01 12:21:42+00:00,@tempodotco pantes BBRI merah yaa sialan juga pelakunya bikin rugi negara sampai 700M,1940023003841982515,in,"{'label': 'negative', 'score': 0.9994891881942749}",negative,0.9994891881942749
2025-07-01 10:07:58+00:00,Penjelasan detailnya ada di sini: https://t.co/aFOHsZOcIa $BMRI $BBRI $BBNI,1939989349116076107,in,"{'label': 'neutral', 'score': 0.9968510270118713}",neutral,0.9968510270118713
2025-07-01 09:43:12+00:00,$BBRI 3500 gue beli sih,1939983115843232157,in,"{'label': 'neutral', 'score': 0.9953778982162476}",neutral,0.9953778982162476
2025-07-01 09:03:41+00:00,$BBRI mencatatkan laba bersih (bank only) sebesar Rp3 6 triliun pada Mei 2025 (-7% MoM -11% YoY) sehingga laba bersih (bank only) selama 5M25 menjadi Rp18 6 triliun (-15% YoY). Hasil ini di bawah ekspektasi setara 32-34% dari estimasi FY25F konsensus dan Mansek.,1939973170401874409,in,"{'label': 'neutral', 'score': 0.9905799031257629}",neutral,0.9905799031257629
2025-07-01 08:26:56+00:00,KPK Usut Dugaan Pengadaan EDC Dirut BBRI Angkat Bicara #hukum #bri #investasi https://t.co/3DOSGLcleX,1939963921449828664,in,"{'label': 'neutral', 'score': 0.9983982443809509}",neutral,0.9983982443809509
2025-07-01 06:59:10+00:00,@marrriiana bbri aku minus dalem bmri juga lumayan. ptba sama adro apalagi beuh mantap minusnya sedalam lautan. tapi aku gpp tetep nyicil avg down buat dividen tahun depan dan seterusnya :),1939941834886697288,in,"{'label': 'positive', 'score': 0.9692832827568054}",positive,0.9692832827568054
2025-07-01 06:51:36+00:00,@marrriiana kalau secara dividen emang iya tapi bca tumbuh terus naik terus bjirlah. aku masih punya bbri &amp; bmri sama bank daerah bjtm &amp; bjbr. udah pasti tiap tahun bagi dividen semoga terus bagi tiap tahun meski harganya turun terus. wkwkwk,1939939930265747941,in,"{'label': 'positive', 'score': 0.7301281094551086}",positive,0.7301281094551086
2025-07-01 06:35:15+00:00,@slue888 @tigorsiagian Karena menurutku dalam jangka waktu lama baru bisa naik bang jadi nabungnya stabil kemarin sempet beli bbri di 1900 eh naik ke 3300 aku tp beli BRIS di 400 naik ke 2700 aku tp beli bbni di 3800 an naik ke 5600 an tp inco di 2000 an ke 5000 aku tp jadi yg stabil bbkp,1939935815494160416,in,"{'label': 'positive', 'score': 0.959791362285614}",positive,0.959791362285614
2025-07-01 05:57:23+00:00,Dilihat dari keadaan ini belum ada perubahan yang signifikan untuk BBRI. Dan biasanya market akan menunggu atau ada narasi yang bersifat signifikan/positif.,1939926285565792510,in,"{'label': 'neutral', 'score': 0.4777049124240875}",neutral,0.4777049124240875
2025-07-01 05:57:21+00:00,Kinerja Keuangan BBRI bulan Juni: Laba bersih tahun berjalan nya mencapai 18 64 triliun pada 5 bulan (Januari - Mei) tahun 2025. Dan laba bersih nya terkontraksi sebesar 14 87% secara tahunan.,1939926279421108379,in,"{'label': 'neutral', 'score': 0.9900668859481812}",neutral,0.9900668859481812
2025-07-01 05:26:18+00:00,Sobat BRI Jangan sampai ketinggalan Promo Spesial BRI di Dekoruma belanja minimum Rp3.5 juta &amp; dapetin diskon 5% untuk dekorasi rumah aestheticmu.Berlaku hingga 31 Maret 2026. Cek disini: https://t.co/f2SsvAm11g #PromoMerchantBRI #Promoholic #TanyaSabrinaAja https://t.co/v72x5WeKks,1939918465605018049,in,"{'label': 'neutral', 'score': 0.5846045613288879}",neutral,0.5846045613288879
2025-07-01 05:25:33+00:00,Nasib Saham BMRI BBRI Cs #saham #infosaham #investasi https://t.co/j39Y5ZB3wh,1939918275087147483,in,"{'label': 'neutral', 'score': 0.9981472492218018}",neutral,0.9981472492218018
2025-06-30 07:28:05+00:00,@jagonyakeju @Saham_fess Maksudku saham saham yang bluechip aja dulu yang tergabung LQ45 ada kok listnya saham saham yang tergabung di LQ45 contohnya ASII ( Perusahaannya Astra Motor Indonesia yang menjual motor Honda) atau BMRI ( Perusahaannya Bank Mandiri) atau BBRI ( Bank BRI).,1939586723182444806,in,"{'label': 'neutral', 'score': 0.9950990080833435}",neutral,0.9950990080833435
2025-06-30 06:38:15+00:00,Ujian bagi BBRI plus Rekomendasi Saham Bank #saham #infosaham #investasi https://t.co/7sBVnzWKX2,1939574182049992787,in,"{'label': 'neutral', 'score': 0.9979019165039062}",neutral,0.9979019165039062
2025-06-30 06:26:08+00:00,Untuk itu kami coba menakar potensi saham-saham banking yang sudah rilis laporan bulanan per Mei 2025 total ada 12 saham banking. Kamu bisa baca selengkapnya di sini: https://t.co/U8zMqE2CuG $BBRI $BBCA $ARTO,1939571135349465104,in,"{'label': 'neutral', 'score': 0.9977988600730896}",neutral,0.9977988600730896
2025-06-30 05:03:42+00:00,@sukayogurth Jujur kurang paham krn bank2 swasta dan BUMN pun semua lg turun trus krn mungkin global issue dan ekonomi nasional yg trus memburuk. Tp si BBRI yg parah bgt,1939550389273260411,in,"{'label': 'negative', 'score': 0.9074521064758301}",negative,0.9074521064758301
2025-06-30 04:42:03+00:00,Kok ada ya orang yg hold bbri,1939544940490694878,in,"{'label': 'neutral', 'score': 0.9865474700927734}",neutral,0.9865474700927734
2025-06-30 04:34:52+00:00,BBRI buruan dah ke 3000,1939543134440153256,in,"{'label': 'neutral', 'score': 0.9607686996459961}",neutral,0.9607686996459961
2025-06-30 04:30:03+00:00,KPK Sidik Kasus Dugaan Korupsi Pengadaan EDC di BRI (BBRI) ini Profil Mitra BRI https://t.co/VXtfyaCNzM #BRI,1939541921908900155,in,"{'label': 'neutral', 'score': 0.9989983439445496}",neutral,0.9989983439445496
2025-06-30 03:43:53+00:00,...Konsensus analis targetkan harga Rp4.736. Selengkapnya gabung Investor Pro https://t.co/b6v5OAW8XH atau klik link di bio kami untuk informasi seputar ekonomi investasi dan keuangan pasar modal #bankbri #bank #bbri #sahambank #ihsg #saham #sahamindonesia #emiten #viral,1939530302722113848,in,"{'label': 'neutral', 'score': 0.99527907371521}",neutral,0.99527907371521
2025-06-30 03:43:52+00:00,Saham PT Bank Rakyat Indonesia Tbk $BBRI turun 6 13% ytd lebih dalam dari IHSG yang terkoreksi 2 58%. Laba kuartal I turun 13 9% jadi Rp13 7 triliun akibat CKPN naik ke Rp12 6 triliun. Meski tertekan valuasi tetap menarik dengan PER 10x dan ROE 19 3%... https://t.co/wVWateFRg9,1939530297948995859,in,"{'label': 'neutral', 'score': 0.9503802061080933}",neutral,0.9503802061080933
2025-06-30 02:35:24+00:00,@Saham_fess Atau bisa AMRT (Alfa Mart) BBRI (BRI),1939513067748090355,in,"{'label': 'neutral', 'score': 0.9977299571037292}",neutral,0.9977299571037292
2025-06-30 01:58:10+00:00,$BBRI Otw 5000 tapi nol nya gelinding satu... tung.. tung... tung... jadi 500 https://t.co/CeJti5YKhG,1939503696343437733,in,"{'label': 'negative', 'score': 0.8362873792648315}",negative,0.8362873792648315
2025-06-30 01:32:19+00:00,Stock Picks 30 Juni 2025 BBRI Spec Buy dengan support 3750 cut loss jika break di bawah 3670. Jika tidak break di bawah 3750 potensi naik ke 3910-3990 short term. Disclaimer: https://t.co/7Iwik83BMN #cgsi #cgsid #stockpicks #sobatgenvest #akuinvestorsaham,1939497193423114606,in,"{'label': 'neutral', 'score': 0.9788365960121155}",neutral,0.9788365960121155
2025-06-30 01:32:00+00:00,Wadidaw Laba bersih $BBRI jeblok -14.87% yoy hingga Mei 2025 kemaren ,1939497114201141676,in,"{'label': 'neutral', 'score': 0.9913251399993896}",neutral,0.9913251399993896
2025-06-30 00:41:36+00:00,Nasib Saham BBRI https://t.co/wF3xRoG26a via @InvestorID,1939484427899519017,in,"{'label': 'neutral', 'score': 0.9988998174667358}",neutral,0.9988998174667358
2025-06-29 23:17:40+00:00,BERITA POPULER: Harga Emas Antam (ANTM) usai Terseok-seok hingga Laba BRI (BBRI) https://t.co/3XG3vUmHSL via @InvestorID,1939463308580716816,in,"{'label': 'neutral', 'score': 0.9945024251937866}",neutral,0.9945024251937866
2025-06-29 18:41:07+00:00,Asing Kabur? BBRI &amp; BBCA Diobral! Cek Daftar Sahamnya https://t.co/v8wJeY2vSI,1939393712691511800,in,"{'label': 'neutral', 'score': 0.8244143128395081}",neutral,0.8244143128395081
2025-06-29 15:15:53+00:00,@sempol99 @pukmimuk @dojjunn Wahhh kata2 yg bikin trauma. Dl pernah pas BBRI ke 5000 trs naik gamau jual krn kapan lagi punya BBRI di 5000 ternyata ke 3000,1939342060777349543,in,"{'label': 'negative', 'score': 0.9912602305412292}",negative,0.9912602305412292
2025-06-29 14:18:01+00:00,@_adlsr @Saham_fess Saham bluechip kaya BBCA BBRI BBNI BMRI,1939327500573954488,in,"{'label': 'neutral', 'score': 0.9593700766563416}",neutral,0.9593700766563416
2025-06-29 12:16:08+00:00,Sobat BRI Udah siapin apa aja nih buat ke Prambanan Jazz? Tenang semua bisa pakai BRImo. Beli tiket transportasi top up langganan musik streaming sampai isi e-wallet. Info lebih lanjut : https://t.co/Oq6lhGjRvI https://t.co/MEuVBqEWUJ,1939296828450906426,in,"{'label': 'neutral', 'score': 0.9249932169914246}",neutral,0.9249932169914246
2025-06-29 10:10:43+00:00,Laba BRI (BBRI) Mei 2025 #infosaham #saham #investasi https://t.co/dOEyXTiGKe,1939265263947710691,in,"{'label': 'neutral', 'score': 0.9892550706863403}",neutral,0.9892550706863403
2025-06-29 05:31:26+00:00,@anthony_yyarin Bbri..pnbn..terus apa lagi banyak gitu Bbri coba di ar kiri,1939194978447818955,in,"{'label': 'negative', 'score': 0.993806004524231}",negative,0.993806004524231
2025-06-29 03:49:50+00:00,@Saham_fess Ikut IPO semua yg ada sekarang wkwkwkwk Ngga2 becanda. Klo masih pemula selalu disarankan saham2 yg aman dan defensive. Tp krn keadaan kurang bagus better jgn all in. Saham defensive tu apa aja si? BBCA BBRI BBNI BMRI ASII INDF ICBP contohnya. Bisa main di sekitaran itu dulu,1939169411279253764,in,"{'label': 'negative', 'score': 0.5146689414978027}",negative,0.5146689414978027
2025-06-29 03:03:24+00:00,@Saham_fess Bmri atau bbri,1939157727319859553,in,"{'label': 'neutral', 'score': 0.9982123374938965}",neutral,0.9982123374938965
2025-06-29 01:23:14+00:00,Gerak-gerik Asing di Saham BBCA dan BBRI #infosaham #saham #investasi https://t.co/OnkH6WBu4Q,1939132520488149023,in,"{'label': 'neutral', 'score': 0.9967221617698669}",neutral,0.9967221617698669
2025-06-29 01:19:10+00:00,@walpurg1snight Ok juga kok. Wkt aku pertama beli tuh mereka smsm mau bagi dividend tp BBRI berhubung ada interim (yg aku udah ketinggalan) finalnya jd lebih kecil drpd BMRI. Jd aku pilih BMRI,1939131496578904354,in,"{'label': 'negative', 'score': 0.673245906829834}",negative,0.673245906829834
2025-06-28 18:49:26+00:00,@leony_ip Kak ada pertimbangan khusus ngak kak kenapa bankingnya BMRI atau BBNI apa BBRI kurang oke ya? Soalnya MOS-ya kayalnya lagi oke buat avarage down.,1939033417137692979,in,"{'label': 'neutral', 'score': 0.48588767647743225}",neutral,0.48588767647743225
2025-06-28 15:55:07+00:00,Dalam wawancara dengan CNBC Indonesia Lo Kheng Hong mengakui kepemilikan dia di BBRI adalah 64.636.000 dengan harga 25 Juni 2025 Rp 3.780 bernilai Rp 248 M Hanya saja karena tidak 5% tidak dapat diketahui belinya lewat sekuritas apa https://t.co/kbbLxkFuRC,1938989548308136048,in,"{'label': 'neutral', 'score': 0.9959039092063904}",neutral,0.9959039092063904
2025-06-28 15:55:06+00:00,Setelah melakukan pembersihan data saham Lo Kheng Hong kepemilikan &gt;5% berdasarkan harga 25 Juni 2025 sebagai berikut Total 5 sahamnya Rp 1.24 Triliun Ada juga saham lain berdasarkan Wisdom LKH edisi 256 di Kontan BBRI BMRI PGAS NISP BNGA cuma nilainya tidak diketahui https://t.co/S3uZWZKanw,1938989544386502827,in,"{'label': 'neutral', 'score': 0.9978793859481812}",neutral,0.9978793859481812
2025-06-28 00:27:39+00:00,15 Saham Ini Konsisten Bagi Dividen 20 Tahun : BBRI-TLKM #Saham https://t.co/opBIMmo9Sw,1938756143163297939,in,"{'label': 'neutral', 'score': 0.9932897686958313}",neutral,0.9932897686958313
2025-06-27 15:49:53+00:00,@richgoddessdin @Saham_fess bbri nope,1938625844043559009,in,"{'label': 'neutral', 'score': 0.9971650242805481}",neutral,0.9971650242805481
2025-06-27 15:20:34+00:00,@Saham_fess BMRI BCA BBRI ASII but dyor,1938618464761262416,in,"{'label': 'neutral', 'score': 0.9947147965431213}",neutral,0.9947147965431213
2025-06-27 15:10:04+00:00,Btw menurutmu market Indo sepi karena: $BBRI $BBCA $ADRO,1938615822051860937,in,"{'label': 'neutral', 'score': 0.6058152318000793}",neutral,0.6058152318000793
2025-06-27 03:23:29+00:00,500 ribu berdiri berjam-jam? Mending serok BBRI,1938438007037767717,in,"{'label': 'negative', 'score': 0.9991476535797119}",negative,0.9991476535797119
2025-06-27 01:28:00+00:00,Pada beli saham apa guys? Aku abis beli BBRI,1938408944223088921,in,"{'label': 'neutral', 'score': 0.9931221604347229}",neutral,0.9931221604347229
2025-06-26 22:43:57+00:00,Selamat pagi Indonesia yg masih gelap Mimpi $BBRI ke 2500 dan $PTBA ke 1500 Harapan yang di wujudkan dalam mimpi yg akan jadi kenyataan? ,1938367658174615767,in,"{'label': 'neutral', 'score': 0.9449107050895691}",neutral,0.9449107050895691
2025-06-26 09:13:58+00:00,Sobat BRI Sekarang beli pantau dan top up tabungan emas cukup dari HP kamu lewat BRImo gampang banget kan? Info selengkapnya cek di https://t.co/WTMp9aE0kd #BRImo #BRImoMudahSerbaBisa https://t.co/A2e2ilJtRs,1938163819689480670,in,"{'label': 'neutral', 'score': 0.6809530258178711}",neutral,0.6809530258178711
2025-06-26 06:42:45+00:00,Tren Harga Saham: 14 Saham: MAPI UNVR ASII ICBP BBCA BBRI IHSG CPIN AMRT DSSA BYAN BREN jsmr elsa antm: unvr mulai pul1H: 25 Juni 2025 at tgl2 Observasi : ada yang 5K % seh: https://t.co/fJG8I111AB,1938125763179622450,in,"{'label': 'neutral', 'score': 0.9990098476409912}",neutral,0.9990098476409912
2025-06-26 05:16:33+00:00,Sobat BRI Lagi ada program pemutihan pajak kendaraan? Jangan lewatkan momen ini Ayo bayar pajak kendaraan dengan praktis pakai fitur Signal di BRImo. https://t.co/ryXH0DC1Sf. #BRImo #BRImoMudahSerbaBisa #TabunganBRI https://t.co/vkB28IGLVH,1938104070495199574,in,"{'label': 'neutral', 'score': 0.7404472231864929}",neutral,0.7404472231864929
2025-06-26 02:31:48+00:00,$BBRI menarik juga nih,1938062608856453509,in,"{'label': 'positive', 'score': 0.9939470291137695}",positive,0.9939470291137695
2025-06-25 12:14:54+00:00,9. BBRI (belum ketrigger) Level fibo: Rp3030 https://t.co/g7lnAV6kI3,1937846966513545515,in,"{'label': 'neutral', 'score': 0.9980140924453735}",neutral,0.9980140924453735
